POST_DATE,SERVICE_DATE,PROPERTY_CODE,BOOKINGS_SOURCE,ROOMS,ARRIVALS,POPULATION,CONTRACT_CODE
2021-10-30,2021-12-20,CH,TW,17,5,60,WGETA21
2021-10-30,2022-01-24,CH,TW,2,1,8,WGETA22
2021-10-30,2022-01-17,DH,DO,2,1,5,*
2021-10-30,2022-01-08,CH,TW,2,1,6,WINSG22
2021-10-30,2021-11-09,PH,RO,16,8,45,*
2021-10-30,2022-01-05,PH,TI,21,9,61,*
2021-10-30,2022-01-27,PH,GT,3,2,8,*
2021-10-30,2022-01-27,CH,GR,0,0,0,GCKA22A
2021-10-30,2021-12-21,CH,GR,10,0,32,GCML21A
2021-10-30,2021-11-11,CH,BW,0,0,0,IDIK21Y
2021-10-30,2021-11-06,PH,TW,1,0,2,WFUNJ21
2021-10-30,2022-01-03,DH,TW,1,1,2,WACCU22
2021-10-30,2021-11-17,PH,TD,222,48,665,*
2021-10-30,2021-11-22,PH,RO,27,9,104,*
2021-10-30,2021-12-30,PH,TW,8,2,32,WGETA21
2021-10-30,2021-12-09,PH,GT,7,2,16,*
2021-10-30,2021-12-02,DH,TW,3,0,12,WINSG21
2021-10-30,2022-01-25,DH,TW,3,0,6,WGETA22
2021-10-30,2021-11-15,DH,TW,15,6,43,WEXP21
2021-10-30,2021-11-17,CH,TD,371,97,1190,*
2021-10-30,2021-12-22,CH,TD,350,112,1297,*
2021-10-30,2022-01-04,CH,TD,300,69,1069,*
2021-10-30,2021-11-21,DH,CP,7,1,22,*
2021-10-30,2021-12-30,CH,TW,1,0,4,WFUNJ21
2021-10-30,2021-12-25,CH,TW,2,0,9,WINSG21
2021-10-30,2021-11-13,CH,TW,7,0,22,WGETA21
2021-10-30,2022-01-21,PH,GT,1,1,2,*
2021-10-30,2022-01-06,PH,TW,2,0,4,WFUNJ22
2021-10-30,2021-11-06,CH,TW,1,0,5,WABRE21
2021-10-30,2021-11-23,PH,DO,5,0,5,*
2021-10-30,2021-12-23,DH,TD,336,155,1283,*
2021-10-30,2021-12-25,DH,TD,513,128,1939,*
2021-10-30,2021-11-08,PH,GT,4,2,12,*
2021-10-30,2021-12-31,DH,GT,18,4,70,*
2021-10-30,2022-01-27,CH,TW,4,2,14,WINSG22
2021-10-30,2021-12-03,CH,TW,12,10,35,WDVC21
2021-10-30,2022-01-11,CH,RO,17,5,51,*
2021-10-30,2022-01-26,CH,TW,2,0,7,WINSG22
2021-10-30,2021-11-15,CH,TW,0,0,0,WMICK21
2021-10-30,2021-12-21,CH,TW,1,0,4,WWJET21
2021-10-30,2022-01-12,PH,TI,16,4,44,*
2021-10-30,2021-11-05,PH,TW,6,2,17,WGETA21
2021-10-30,2021-12-27,PH,TW,2,2,5,WSWST21
2021-10-30,2022-01-12,PH,TW,3,0,6,WGETA22
2021-10-30,2021-12-11,CH,BW,3,1,5,IDIL21J
2021-10-30,2021-11-15,CH,GR,64,64,82,GCIK21A
2021-10-30,2022-01-18,CH,GT,6,1,18,*
2021-10-30,2021-11-19,CH,GR,4,0,9,GCEK21A
2021-10-30,2021-11-12,CH,TW,1,0,3,WFUNJ21
2021-10-30,2021-12-30,DH,CP,0,0,0,*
2021-10-30,2021-12-09,PH,TD,257,74,761,*
2021-10-30,2021-12-23,PH,RO,11,5,36,*
2021-10-30,2021-11-02,PH,TW,0,0,0,WABRE21
2021-10-30,2021-11-06,PH,GT,7,3,19,*
2021-10-30,2022-01-01,DH,TW,3,3,12,WGETA22
2021-10-30,2022-01-26,DH,TW,3,0,6,WGETA22
2021-10-30,2021-12-23,DH,RO,42,19,173,*
2021-10-30,2021-11-28,DH,TW,2,0,7,WFUNJ21
2021-10-30,2021-11-10,DH,TW,12,5,38,WGETA21
2021-10-30,2021-11-24,DH,BW,1,1,4,IDIJ20U
2021-10-30,2021-12-12,DH,GR,3,1,7,GDML21A
2021-10-30,2021-11-04,DH,GT,7,2,25,*
2021-10-30,2021-12-01,DH,TW,14,7,37,WEXP21
2021-10-30,2021-11-08,DH,GT,13,2,54,*
2021-10-30,2021-12-26,CH,GT,7,3,27,*
2021-10-30,2021-11-16,CH,TW,4,0,11,WDVC21
2021-10-30,2021-11-17,CH,TW,21,11,53,WEXP21
2021-10-30,2021-11-20,DH,TW,14,4,44,WDVC21
2021-10-30,2021-12-18,CH,TW,3,3,9,WTESP21
2021-10-30,2021-11-24,CH,TW,0,0,0,WACTN21
2021-10-30,2021-12-11,PH,BW,1,0,2,IDIL21J
2021-10-30,2021-11-25,PH,TW,1,0,4,WFUNJ21
2021-10-30,2021-12-10,CH,DO,4,2,6,*
2021-10-30,2021-11-24,PH,DO,5,0,5,*
2021-10-30,2021-12-22,PH,TD,251,57,924,*
2021-10-30,2021-11-25,PH,TW,5,1,20,WGETA21
2021-10-30,2021-11-28,PH,TW,8,5,30,WGETA21
2021-10-30,2022-01-05,DH,GT,5,1,19,*
2021-10-30,2021-11-11,DH,RO,84,37,274,*
2021-10-30,2021-12-26,DH,RO,45,23,165,*
2021-10-30,2021-11-13,DH,TW,1,0,1,WINSG21
2021-10-30,2021-12-09,DH,TW,12,3,42,WGETA21
2021-10-30,2022-01-12,DH,TW,1,1,2,WACCU22
2021-10-30,2021-12-06,DH,BW,1,0,4,ICIL21J
2021-10-30,2021-10-31,DH,GR,4,0,13,GDSJ21E
2021-10-30,2021-11-02,DH,GR,0,0,0,GDSJ21E
2021-10-30,2022-01-26,DH,GR,216,144,280,GDAA22A
2021-10-30,2021-11-05,CH,TI,147,71,479,*
2021-10-30,2021-12-28,CH,GT,14,5,53,*
2021-10-30,2021-12-21,CH,TI,116,22,403,*
2021-10-30,2022-01-03,CH,TD,273,106,973,*
2021-10-30,2021-12-04,CH,TW,15,3,46,WDVC21
2021-10-30,2021-12-10,CH,TW,0,0,0,WABRE21
2021-10-30,2021-11-01,CH,TW,3,2,9,WACCU21
2021-10-30,2021-11-14,CH,GT,14,12,39,*
2021-10-30,2021-12-12,CH,CP,5,1,18,*
2021-10-30,2021-12-22,CH,TW,6,2,19,WEXP21
2021-10-30,2021-12-29,CH,TW,1,0,4,WFUNJ21
2021-10-30,2022-01-07,CH,GR,23,0,30,GCDL21B
2021-10-30,2021-12-26,CH,TW,0,0,0,WDDMX21
2021-10-30,2022-01-04,PH,GT,3,0,7,*
2021-10-30,2021-11-17,PH,TW,0,0,0,WFUNJ21
2021-10-30,2021-12-01,PH,BW,1,1,1,IDIL21D
2021-10-30,2021-11-08,PH,TW,0,0,0,WAEIM21
2021-10-30,2022-01-26,PH,TW,2,0,6,WFUNJ22
2021-10-30,2021-12-13,DH,TW,1,1,3,WSWST21
2021-10-30,2021-12-26,DH,TD,590,261,2202,*
2021-10-30,2021-11-29,PH,TD,148,57,477,*
2021-10-30,2021-11-23,PH,TW,5,2,21,WGETA21
2021-10-30,2021-11-07,PH,GT,5,2,10,*
2021-10-30,2021-11-24,DH,GT,28,12,109,*
2021-10-30,2021-12-27,DH,GT,4,1,14,*
2021-10-30,2022-01-19,DH,TW,1,1,4,WACCU22
2021-10-30,2021-12-06,DH,TW,9,7,21,WEXP21
2021-10-30,2021-12-08,CH,TW,5,1,18,WINSG21
2021-10-30,2021-12-09,CH,TW,5,0,18,WINSG21
2021-10-30,2022-01-26,CH,RO,27,3,113,*
2021-10-30,2021-12-09,CH,TW,1,0,4,WFUNJ21
2021-10-30,2021-12-18,CH,TW,6,4,21,WGETA21
2021-10-30,2022-01-06,CH,TW,1,0,4,WUNVA22
2021-10-30,2022-01-24,PH,TW,1,1,4,WWJET22
2021-10-30,2021-12-12,CH,BW,0,0,0,IDIL21N
2021-10-30,2021-12-03,CH,GR,7,0,18,GCTK21C
2021-10-30,2021-11-06,DH,TW,1,0,4,WFUNJ21
2021-10-30,2021-12-31,PH,TD,284,58,1022,*
2021-10-30,2022-01-04,PH,TD,109,33,340,*
2021-10-30,2021-11-24,PH,GT,3,0,8,*
2021-10-30,2021-11-01,PH,RO,18,8,60,*
2021-10-30,2021-11-22,PH,TW,3,3,13,WGETA21
2021-10-30,2021-12-01,PH,TW,5,0,14,WINSG21
2021-10-30,2021-12-27,DH,TW,0,0,0,WACCU21
2021-10-30,2021-12-11,DH,CP,3,0,9,*
2021-10-30,2021-12-14,DH,TI,153,47,531,*
2021-10-30,2022-01-28,DH,TI,30,14,114,*
2021-10-30,2022-01-13,DH,TD,114,26,430,*
2021-10-30,2021-12-23,DH,TI,95,37,371,*
2021-10-30,2021-11-10,DH,TI,198,117,663,*
2021-10-30,2022-01-20,DH,GT,7,6,34,*
2021-10-30,2021-11-22,DH,RO,85,26,266,*
2021-10-30,2021-11-18,DH,TW,8,0,31,WFUNJ21
2021-10-30,2022-01-07,DH,BW,1,1,2,IDII213
2021-10-30,2021-11-12,DH,GR,4,0,11,HDHK21B
2021-10-30,2021-11-14,DH,TW,13,8,35,WEXP21
2021-10-30,2021-11-15,DH,GR,245,106,356,GDCK21A
2021-10-30,2021-11-03,CH,TD,325,97,1069,*
2021-10-30,2021-11-24,CH,TW,4,3,18,WINSG21
2021-10-30,2021-11-20,CH,TW,7,1,21,WGETA21
2021-10-30,2021-11-20,CH,DO,7,6,23,*
2021-10-30,2021-11-23,CH,DO,4,0,10,*
2021-10-30,2021-11-08,CH,GR,0,0,0,GCGK21A
2021-10-30,2021-11-09,PH,BW,0,0,0,IDIK21Y
2021-10-30,2022-01-09,PH,TI,11,5,27,*
2021-10-30,2021-11-15,PH,TW,1,1,2,WINSG21
2021-10-30,2021-11-24,CH,BW,0,0,0,ICIK21L
2021-10-30,2021-11-16,CH,BA,2,2,2,HCOK21A
2021-10-30,2021-12-12,CH,BW,1,1,2,ICIL21D
2021-10-30,2021-11-18,PH,TD,198,58,615,*
2021-10-30,2021-12-30,PH,TW,3,0,11,WINSG21
2021-10-30,2021-10-31,PH,TW,0,0,0,WABRE21
2021-10-30,2021-12-13,PH,GT,5,4,11,*
2021-10-30,2022-01-17,PH,RO,6,3,17,*
2021-10-30,2021-11-15,DH,RO,52,27,179,*
2021-10-30,2021-12-08,DH,TW,14,2,48,WGETA21
2021-10-30,2021-11-15,DH,GT,7,0,18,*
2021-10-30,2022-01-21,DH,BW,2,1,4,IDIA22C
2021-10-30,2021-11-18,DH,GR,57,4,83,GDMK21A
2021-10-30,2021-11-04,DH,GR,15,0,17,DDHK21A
2021-10-30,2021-11-04,DH,TW,1,0,4,WINSG21
2021-10-30,2021-11-24,CH,TW,8,4,27,WDVC21
2021-10-30,2021-11-08,CH,GT,5,0,13,*
2021-10-30,2021-11-22,CH,GT,10,3,36,*
2021-10-30,2021-12-04,DH,CP,8,2,32,*
2021-10-30,2021-11-17,DH,BA,0,0,0,HDHK21A
2021-10-30,2021-12-10,DH,TW,20,16,51,WEXP21
2021-10-30,2021-12-17,DH,TW,30,17,87,WDVC21
2021-10-30,2021-11-01,CH,TW,2,0,5,WHIST21
2021-10-30,2021-12-11,PH,TW,2,0,6,WGETA21
2021-10-30,2021-11-24,PH,TW,1,0,4,WINSG21
2021-10-30,2021-11-25,PH,DO,0,0,0,*
2021-10-30,2021-11-14,DH,TD,260,143,844,*
2021-10-30,2021-12-28,PH,TI,58,18,187,*
2021-10-30,2022-01-23,PH,TD,36,14,120,*
2021-10-30,2022-01-04,DH,TW,13,3,42,WGETA22
2021-10-30,2022-01-29,DH,GT,9,3,37,*
2021-10-30,2021-10-31,DH,TW,16,13,39,WEXP21
2021-10-30,2021-11-23,DH,TW,12,5,42,WEXP21
2021-10-30,2021-11-21,CH,GT,9,4,34,*
2021-10-30,2021-12-06,CH,TI,234,73,717,*
2021-10-30,2021-11-07,CH,TW,11,8,38,WGETA21
2021-10-30,2021-11-04,CH,CP,10,5,35,*
2021-10-30,2021-12-17,CH,CP,4,3,14,*
2021-10-30,2021-11-29,CH,CP,1,1,2,*
2021-10-30,2021-11-29,CH,TW,0,0,0,WACTN21
2021-10-30,2022-01-06,PH,TI,17,3,47,*
2021-10-30,2022-01-29,PH,TI,5,0,13,*
2021-10-30,2021-12-29,PH,TW,1,0,2,WEXP21
2021-10-30,2021-11-18,CH,GR,63,0,82,GCIK21A
2021-10-30,2021-11-16,CH,BW,1,1,2,ICIK21J
2021-10-30,2021-11-29,PH,TW,2,0,5,WINSG21
2021-10-30,2021-11-05,PH,RO,16,4,45,*
2021-10-30,2022-01-10,PH,RO,3,0,7,*
2021-10-30,2021-12-26,DH,TW,1,0,3,WINSG21
2021-10-30,2021-11-06,DH,TI,174,90,617,*
2021-10-30,2022-01-12,DH,TI,36,9,121,*
2021-10-30,2021-11-27,DH,GT,24,2,100,*
2021-10-30,2022-01-20,DH,TI,23,9,78,*
2021-10-30,2021-11-23,DH,TW,1,0,2,WSWST21
2021-10-30,2021-11-20,CH,RO,87,30,294,*
2021-10-30,2021-11-03,CH,GT,21,12,54,*
2021-10-30,2021-12-31,CH,TD,412,74,1483,*
2021-10-30,2022-01-07,CH,TD,173,34,633,*
2021-10-30,2022-01-09,CH,DO,1,1,5,*
2021-10-30,2021-11-30,CH,TW,1,1,2,WSWST21
2021-10-30,2021-11-30,CH,CP,1,0,2,*
2021-10-30,2021-12-04,CH,GR,2,0,7,GCSL21A
2021-10-30,2021-12-13,CH,GT,11,5,37,*
2021-10-30,2021-11-15,CH,TW,1,1,2,WINSG21
2021-10-30,2021-11-11,CH,TW,0,0,0,WACCU21
2021-10-30,2021-12-04,PH,TW,1,1,5,WDVC21
2021-10-30,2022-01-14,PH,TW,1,1,4,WGETA22
2021-10-30,2021-12-04,PH,BW,1,0,1,IDIL21D
2021-10-30,2021-12-13,CH,BW,0,0,0,IDIL21J
2021-10-30,2021-11-16,CH,GR,9,3,27,GCMK21A
2021-10-30,2021-11-14,CH,GR,6,4,12,GCCK21B
2021-10-30,2021-11-25,CH,DO,0,0,0,*
2021-10-30,2022-01-25,DH,TW,1,1,3,WABRE22
2021-10-30,2022-01-11,PH,TD,62,22,188,*
2021-10-30,2021-12-07,PH,TW,0,0,0,WACTN21
2021-10-30,2022-01-19,PH,TD,35,6,111,*
2021-10-30,2022-01-08,DH,TI,63,16,209,*
2021-10-30,2021-11-17,DH,GT,17,11,51,*
2021-10-30,2022-01-16,DH,TI,58,12,226,*
2021-10-30,2022-01-16,DH,BW,0,0,0,IDIA22E
2021-10-30,2021-12-10,DH,BW,1,1,2,IDIL21N
2021-10-30,2022-01-06,DH,TW,4,0,14,WINSG22
2021-10-30,2022-01-28,DH,TW,0,0,0,WACCU22
2021-10-30,2021-12-01,DH,BW,5,5,7,IDIL21D
2021-10-30,2021-11-23,CH,TW,10,3,32,WDVC21
2021-10-30,2021-11-21,CH,TD,491,191,1796,*
2021-10-30,2021-11-22,CH,TW,3,0,12,WINSG21
2021-10-30,2022-01-10,CH,TD,159,61,631,*
2021-10-30,2021-11-03,CH,TW,3,1,8,WACCU21
2021-10-30,2021-12-27,DH,TW,13,3,44,WDVC21
2021-10-30,2021-12-05,CH,GR,0,0,0,GCCL21C
2021-10-30,2022-01-02,CH,TW,6,3,24,WGETA22
2021-10-30,2021-11-17,PH,TW,22,9,61,WEXP21
2021-10-30,2021-11-04,PH,TW,4,0,11,WGETA21
2021-10-30,2021-12-27,PH,TW,0,0,0,WMICK21
2021-10-30,2021-11-25,PH,TW,6,2,22,WDVC21
2021-10-30,2022-01-11,DH,TW,0,0,0,WFUNJ22
2021-10-30,2021-12-13,PH,TD,147,57,507,*
2021-10-30,2021-11-22,PH,TW,2,0,8,WFUNJ21
2021-10-30,2021-11-28,DH,TI,115,92,424,*
2021-10-30,2021-12-17,DH,TI,132,80,468,*
2021-10-30,2021-12-02,DH,TI,226,86,703,*
2021-10-30,2021-12-02,DH,GT,19,3,70,*
2021-10-30,2021-12-30,DH,BW,6,2,14,ICIL21T
2021-10-30,2022-01-04,DH,TW,5,0,19,WINSG22
2021-10-30,2021-12-21,DH,TW,0,0,0,WDDMX21
2021-10-30,2021-12-08,DH,TW,10,7,22,WEXP21
2021-10-30,2021-12-01,CH,TI,195,70,563,*
2021-10-30,2021-11-23,CH,RO,111,41,390,*
2021-10-30,2022-01-01,CH,RO,68,33,269,*
2021-10-30,2022-01-15,CH,TW,3,1,11,WGETA22
2021-10-30,2022-01-13,CH,TI,35,13,123,*
2021-10-30,2021-12-30,DH,TW,5,2,12,WEXP21
2021-10-30,2022-01-01,CH,TW,0,0,0,WAEIM21
2021-10-30,2021-11-12,CH,GR,330,133,949,GDDK21A
2021-10-30,2021-12-20,CH,TW,0,0,0,WTESP21
2021-10-30,2021-12-24,CH,TW,0,0,0,WACCU21
2021-10-30,2021-11-11,DH,TW,0,0,0,WDVC21
2021-10-30,2021-11-05,PH,TW,1,1,3,WUNVA21
2021-10-30,2021-11-17,DH,TD,345,93,1152,*
2021-10-30,2021-11-28,PH,TD,122,70,411,*
2021-10-30,2022-01-09,PH,TD,51,15,151,*
2021-10-30,2021-11-10,PH,TW,7,5,19,WGETA21
2021-10-30,2022-01-23,DH,TW,3,2,7,WGETA22
2021-10-30,2022-01-02,DH,RO,32,13,107,*
2021-10-30,2022-01-11,CH,TI,60,18,173,*
2021-10-30,2021-10-31,CH,TD,322,76,1085,*
2021-10-30,2021-12-05,CH,TD,416,230,1380,*
2021-10-30,2021-12-02,CH,TW,7,0,29,WINSG21
2021-10-30,2021-11-04,CH,TW,0,0,0,WACCU21
2021-10-30,2021-11-23,CH,CP,5,0,14,*
2021-10-30,2022-01-22,CH,RO,12,2,68,*
2021-10-30,2022-01-07,PH,BW,6,0,24,IDII213
2021-10-30,2021-11-07,PH,TW,0,0,0,WINSG21
2021-10-30,2021-10-31,CH,BA,0,0,0,HCCJ21B
2021-10-30,2021-12-30,DH,TD,504,107,1860,*
2021-10-30,2021-12-27,PH,RO,24,18,88,*
2021-10-30,2022-01-15,DH,TD,161,30,660,*
2021-10-30,2022-01-26,DH,TD,114,26,429,*
2021-10-30,2021-11-12,DH,TW,9,3,29,WGETA21
2021-10-30,2021-12-21,DH,BW,0,0,0,IDIL21L
2021-10-30,2022-01-01,CH,TW,0,0,0,WDVC21
2021-10-30,2021-11-11,CH,TW,15,5,53,WGETA21
2021-10-30,2021-12-13,CH,TW,44,22,114,WEXP21
2021-10-30,2021-12-01,CH,TW,1,0,2,WFUNJ21
2021-10-30,2021-11-04,CH,TW,2,1,4,WSWST21
2021-10-30,2022-01-04,CH,GR,31,23,41,GCDL21B
2021-10-30,2021-11-16,PH,BW,0,0,0,IDIK21W
2021-10-30,2021-11-20,PH,TW,4,0,16,WGETA21
2021-10-30,2022-01-31,PH,TW,1,0,3,WGETA22
2021-10-30,2021-12-05,PH,TW,0,0,0,WACTN21
2021-10-30,2021-12-22,PH,RO,19,2,65,*
2021-10-30,2021-12-11,PH,RO,33,8,111,*
2021-10-30,2021-11-29,DH,TW,4,3,15,WINSG21
2021-10-30,2022-01-28,DH,TW,10,5,22,WGETA22
2021-10-30,2022-01-31,DH,TI,25,3,84,*
2021-10-30,2021-11-15,DH,TW,8,8,31,WFUNJ21
2021-10-30,2021-12-29,DH,RO,65,27,211,*
2021-10-30,2021-12-18,CH,TW,15,6,44,WEXP21
2021-10-30,2022-01-11,CH,TW,10,4,31,WGETA22
2021-10-30,2021-11-01,CH,DO,1,1,2,*
2021-10-30,2021-10-31,CH,GR,3,0,6,GCAK22A
2021-10-30,2021-12-05,CH,TW,0,0,0,WABRE21
2021-10-30,2021-11-02,DH,TW,13,2,34,WDVC21
2021-10-30,2021-11-14,PH,BW,1,0,2,IDIK21W
2021-10-30,2022-01-04,PH,TI,19,5,61,*
2021-10-30,2021-11-12,PH,TW,1,0,4,WINSG21
2021-10-30,2021-12-11,CH,BW,1,1,2,ICIL21C
2021-10-30,2021-12-04,CH,GR,0,0,0,GCTK21C
2021-10-30,2021-12-22,DH,CP,0,0,0,WDVC21
2021-10-30,2022-01-10,DH,TW,1,0,3,WFUNJ22
2021-10-30,2021-11-08,DH,TD,305,103,1027,*
2021-10-30,2021-12-02,PH,TD,254,88,805,*
2021-10-30,2022-01-10,DH,TW,4,2,14,WGETA22
2021-10-30,2021-12-13,DH,RO,73,28,261,*
2021-10-30,2022-01-17,DH,TD,107,24,445,*
2021-10-30,2021-11-01,DH,TI,131,63,409,*
2021-10-30,2021-12-19,DH,BW,3,1,6,IDIL21E
2021-10-30,2021-12-18,DH,BW,9,1,29,IDIL21L
2021-10-30,2021-12-04,DH,BW,2,0,7,ICIL21J
2021-10-30,2022-01-02,CH,RO,83,38,349,*
2021-10-30,2022-01-04,CH,GT,10,0,38,*
2021-10-30,2021-12-30,CH,TW,1,1,4,WFUN21
2021-10-30,2021-11-20,CH,CP,6,2,21,*
2021-10-30,2022-01-29,CH,CP,2,0,8,*
2021-10-30,2021-12-04,CH,GT,11,3,38,*
2021-10-30,2022-01-01,CH,DO,0,0,0,*
2021-10-30,2021-12-06,CH,TW,14,7,37,WEXP21
2021-10-30,2021-11-22,DH,TW,9,5,30,WDVC21
2021-10-30,2021-12-15,CH,CP,2,2,8,*
2021-10-30,2021-12-14,CH,TW,1,1,2,WABRE21
2021-10-30,2021-11-07,CH,TW,1,0,2,WAEIM21
2021-10-30,2021-12-11,DH,BA,25,21,60,HDAL21A
2021-10-30,2021-12-06,DH,BW,0,0,0,IDIL21D
2021-10-30,2021-11-08,PH,TW,26,8,72,WDVC21
2021-10-30,2021-11-04,PH,TW,13,3,33,WDVC21
2021-10-30,2021-11-17,PH,TW,0,0,0,WINSG21
2021-10-30,2021-11-23,PH,TW,1,0,4,WSWST21
2021-10-30,2021-12-20,PH,TW,1,1,2,WINSG21
2021-10-30,2021-12-07,CH,GR,1,1,2,GDIL21A
2021-10-30,2022-01-01,PH,TD,194,22,703,*
2021-10-30,2021-12-03,DH,BW,1,1,2,IDIK21T
2021-10-30,2021-11-27,DH,BW,1,0,4,IDIJ20U
2021-10-30,2021-12-10,DH,GR,0,0,0,GDIL21A
2021-10-30,2022-01-23,DH,GR,1,0,2,GCKA22A
2021-10-30,2021-12-10,CH,RO,103,56,312,*
2021-10-30,2022-01-28,CH,TI,54,20,200,*
2021-10-30,2021-11-24,CH,TI,147,72,517,*
2021-10-30,2021-11-30,CH,TW,2,0,5,WFUNJ21
2021-10-30,2021-11-10,CH,TW,0,0,0,WWJET21
2021-10-30,2021-10-31,PH,TW,2,0,7,WDDMX21
2021-10-30,2021-11-30,PH,TW,18,4,43,WDVC21
2021-10-30,2021-11-13,PH,BW,2,0,5,IDIK21S
2021-10-30,2022-01-17,PH,GT,2,0,8,*
2021-10-30,2021-12-11,PH,TW,12,4,38,WEXP21
2021-10-30,2021-12-21,PH,TW,1,0,2,WSWST21
2021-10-30,2021-12-12,CH,BW,0,0,0,ICIL21C
2021-10-30,2021-11-24,CH,TW,1,1,3,WFUNJ21
2021-10-30,2021-12-20,DH,CP,1,0,2,WDVC21
2021-10-30,2021-12-13,PH,TI,71,34,200,*
2021-10-30,2021-12-05,PH,TD,247,109,777,*
2021-10-30,2021-11-23,DH,TW,2,0,8,WINSG21
2021-10-30,2022-01-07,DH,RO,37,14,179,*
2021-10-30,2021-12-28,DH,TW,2,0,4,WFUNJ21
2021-10-30,2021-11-02,DH,TW,2,1,5,WDDMX21
2021-10-30,2021-12-31,CH,TI,148,42,546,*
2021-10-30,2021-11-14,CH,TD,308,202,1031,*
2021-10-30,2021-11-03,CH,CP,8,4,18,*
2021-10-30,2021-12-04,CH,GR,0,0,0,GCBL21B
2021-10-30,2021-12-15,CH,TW,1,0,2,WINSG21
2021-10-30,2021-12-13,CH,TW,0,0,0,WABRE21
2021-10-30,2021-12-18,PH,GT,10,5,42,*
2021-10-30,2021-10-31,CH,CP,1,0,1,*
2021-10-30,2021-12-02,CH,BW,5,5,10,ICIL21J
2021-10-30,2022-01-02,CH,GR,3,3,4,GCDL21B
2021-10-30,2021-11-11,CH,TW,1,1,3,WFUNJ21
2021-10-30,2021-11-24,DH,DO,0,0,0,*
2021-10-30,2021-12-17,CH,TW,0,0,0,WFUN21
2021-10-30,2021-11-05,DH,TD,234,81,781,*
2021-10-30,2021-12-11,DH,TD,306,74,1062,*
2021-10-30,2021-11-14,PH,TI,93,57,279,*
2021-10-30,2021-12-17,PH,TD,206,96,704,*
2021-10-30,2021-12-26,PH,RO,12,4,40,*
2021-10-30,2021-12-31,PH,RO,34,8,153,*
2021-10-30,2022-01-08,DH,GT,11,2,50,*
2021-10-30,2021-11-22,DH,GR,0,0,0,GDMK21A
2021-10-30,2021-11-10,CH,TD,385,144,1327,*
2021-10-30,2021-12-08,CH,TD,434,78,1328,*
2021-10-30,2022-01-26,CH,TD,155,45,565,*
2021-10-30,2021-12-15,CH,TW,3,2,8,WFUNJ21
2021-10-30,2022-01-05,CH,TW,1,0,4,WUNVA22
2021-10-30,2021-12-05,DH,TW,24,21,65,WDVC21
2021-10-30,2021-11-12,PH,BW,2,0,5,IDIK21S
2021-10-30,2021-11-04,PH,BW,3,3,8,IDIK21D
2021-10-30,2021-11-06,PH,BW,5,1,14,IDIK21D
2021-10-30,2021-12-23,PH,TW,2,1,5,WSWST21
2021-10-30,2021-11-19,CH,GR,0,0,0,GDDK21A
2021-10-30,2022-01-21,CH,GR,10,8,32,GCKA22A
2021-10-30,2021-12-26,DH,TW,1,1,4,WMICK21
2021-10-30,2021-11-09,CH,BW,0,0,0,IDIK21Y
2021-10-30,2021-12-24,PH,TW,2,0,6,WWJET21
2021-10-30,2021-12-30,DH,TW,1,0,4,WINSG21
2021-10-30,2021-11-04,DH,TW,1,1,3,WSWST21
2021-10-30,2021-12-08,DH,TW,1,1,5,WACCU21
2021-10-30,2021-12-17,DH,CP,12,10,42,*
2021-10-30,2021-12-12,DH,BW,0,0,0,IDIL21J
2021-10-30,2021-11-09,DH,TW,2,0,6,WACCU21
2021-10-30,2021-12-30,DH,TW,0,0,0,WFUN21
2021-10-30,2021-11-04,CH,TW,39,11,105,WDVC21
2021-10-30,2021-12-07,CH,TW,8,4,26,WDVC21
2021-10-30,2021-11-18,CH,TD,349,103,1163,*
2021-10-30,2022-01-01,CH,TD,309,67,1131,*
2021-10-30,2022-01-22,CH,GT,7,3,22,*
2021-10-30,2021-12-23,DH,TW,28,11,84,WDVC21
2021-10-30,2021-11-28,CH,TW,1,1,2,WUNVA21
2021-10-30,2021-12-01,PH,TW,5,0,13,WDVC21
2021-10-30,2021-12-06,PH,TW,7,3,21,WDVC21
2021-10-30,2022-01-13,PH,BW,1,0,3,IDIA22E
2021-10-30,2021-12-07,PH,TW,10,7,25,WEXP21
2021-10-30,2021-11-21,PH,TW,1,0,5,WGETA21
2021-10-30,2022-01-26,PH,TW,4,1,15,WGETA22
2021-10-30,2022-01-27,PH,TW,1,0,4,WWJET22
2021-10-30,2021-11-22,CH,BW,1,1,2,ICIK21L
2021-10-30,2021-11-13,CH,GR,2,2,4,GCCK21B
2021-10-30,2021-11-23,DH,TW,1,0,4,WMICK21
2021-10-30,2021-11-19,DH,TW,0,0,0,WACCU21
2021-10-30,2021-12-20,PH,TI,58,20,201,*
2021-10-30,2022-01-13,PH,GT,1,0,2,*
2021-10-30,2022-01-03,DH,TW,3,0,13,WGETA21
2021-10-30,2022-01-02,DH,TW,6,3,22,WGETA22
2021-10-30,2022-01-04,DH,RO,33,7,124,*
2021-10-30,2021-12-20,DH,GT,9,0,31,*
2021-10-30,2021-12-26,DH,BW,3,3,4,ICIL21H
2021-10-30,2021-10-31,DH,GR,13,3,37,GDCJ21B
2021-10-30,2021-11-01,DH,GR,0,0,0,GCAK22A
2021-10-30,2021-12-19,DH,DO,1,1,4,*
2021-10-30,2022-01-14,CH,TW,3,0,5,WSWST22
2021-10-30,2021-11-15,DH,CP,0,0,0,*
2021-10-30,2021-12-03,PH,TW,2,0,7,WDVC21
